State of the secondary roads - good,Existence of initiatives and projects  in the past five years to improve infrastructure - exists,Town,refArea,State of the main roads - bad,Observation URI,The main means of public transport - vans,Existence of dedicated bus stops - exists,State of agricultural roads - bad,publisher,State of the secondary roads - acceptable,State of agricultural roads - good,State of the main roads - good,State of the main roads - acceptable,dataset,State of agricultural roads - acceptable,The main means of public transport - taxis,The main means of public transport - buses,State of the secondary roads - bad,references
0,0,Dfoun,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dfoun,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Dhayra,http://dbpedia.org/resource/Tyre_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dhayra,0,0,1,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Dhour el hawa,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dhour+el+hawa,0,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Dibbabiyeh,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dibbabiyeh,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Dibbine,http://dbpedia.org/resource/Marjeyoun_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dibbine,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Dibbiyeh,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dibbiyeh,1,1,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Dik El-Mehdi,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dik+El-Mehdi,0,0,0,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Dimane,http://dbpedia.org/resource/Bsharri_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dimane,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Dlebta,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dlebta,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Dmit,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Dmit,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Douair Aadouiyeh,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Douair+Aadouiyeh,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Douair En-Nabatiyeh,https://dbpedia.org/page/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Douair+En-Nabatiyeh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Douma,http://dbpedia.org/resource/Batroun_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Douma,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Douris,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Douris,1,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
1,1,Edde El-Batroun,http://dbpedia.org/resource/Batroun_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Edde+El-Batroun,0,0,1,Impact Open Data,0,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Eddeh Jbeil,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Eddeh+Jbeil,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Eghbe,http://dbpedia.org/resource/Keserwan_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Eghbe,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ehmej,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ehmej,0,0,0,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,0,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ein el Dahab,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ein+el+Dahab,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,El Ain,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-El+Ain,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,El Ghabe,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-El+Ghabe,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,El Kfeir,http://dbpedia.org/resource/Hasbaya_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-El+Kfeir,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,1,1,https://impact.cib.gov.lb/home#open_data_section
0,0,El Manara,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-El+Manara,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,El Marej,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-El+Marej,1,1,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,En-Nahriyyi,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-En-Nahriyyi,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Enfeh,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Enfeh,0,1,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Erkay,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Erkay,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Falougha,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Falougha,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fanar,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fanar,0,1,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Faraya,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Faraya,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Fard,https://dbpedia.org/page/Akkar_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fard,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Fardis Hasbaiya,http://dbpedia.org/resource/Hasbaya_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fardis+Hasbaiya,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Fatqa,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fatqa,0,0,0,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fatre,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fatre,0,1,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Faytroun,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Faytroun,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fekehe,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fekehe,1,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ferhet,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ferhet,0,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Fghal,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fghal,1,1,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,1,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Fiaa,https://dbpedia.org/page/North_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fiaa,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fikani,http://dbpedia.org/resource/Zahl̩_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fikani,0,0,1,Impact Open Data,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fisan,http://dbpedia.org/resource/Hermel_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fisan,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Fnaydek,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fnaydek,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fouara,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fouara,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fourzol,http://dbpedia.org/resource/Zahl̩_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fourzol,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Fraides,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fraides,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,1,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Fraikeh,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fraikeh,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Fraudis Ech-Chouf,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Fraudis+Ech-Chouf,1,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Froun,http://dbpedia.org/resource/Bint_Jbeil_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Froun,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Furn Ech-Chebbak,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Furn+Ech-Chebbak,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghabat,http://dbpedia.org/resource/Byblos_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghabat,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghaboune,http://dbpedia.org/resource/Aley_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghaboune,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghalboun,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghalboun,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghandouriyet Bent Jbeil,http://dbpedia.org/resource/Bint_Jbeil_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghandouriyet+Bent+Jbeil,0,0,1,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Gharzouz,http://dbpedia.org/resource/Byblos_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Gharzouz,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghassaniyeh,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghassaniyeh,0,0,0,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghazayleh,https://dbpedia.org/page/Akkar_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghazayleh,1,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghazir,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghazir,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghaziyeh,http://dbpedia.org/resource/Sidon_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghaziyeh,0,0,1,Impact Open Data,1,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghazzeh,http://dbpedia.org/resource/Western_Beqaa_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghazzeh,1,0,0,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,1,1,0,1,https://impact.cib.gov.lb/home#open_data_section
1,1,Ghbaet Bolonya,http://dbpedia.org/resource/Matn_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghbaet+Bolonya,1,0,0,Impact Open Data,0,1,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghbaleh Kesrouane,http://dbpedia.org/resource/Keserwan_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghbaleh+Kesrouane,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghbatiyeh,https://dbpedia.org/page/South_Governorate,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghbatiyeh,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghidras,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghidras,0,0,1,Impact Open Data,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghineh,http://dbpedia.org/resource/Keserwan_District,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghineh,0,0,1,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,1,https://impact.cib.gov.lb/home#open_data_section
0,1,Ghobairi,http://dbpedia.org/resource/Baabda_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghobairi,1,1,0,Impact Open Data,1,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,1,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghoifine,http://dbpedia.org/resource/Byblos_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghoifine,0,0,1,Impact Open Data,1,0,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,1,0,0,https://impact.cib.gov.lb/home#open_data_section
0,0,Ghosta,http://dbpedia.org/resource/Keserwan_District,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Public_Transportation-Ghosta,0,0,0,Impact Open Data,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Public_Transportation-Lebanon-2023,0,0,0,0,https://impact.cib.gov.lb/home#open_data_section
